"date","publisher","Trump","Sanders","Biden","Warren","Buttigieg","Bloomberg","Klobuchar","Yang","Steyer","Gabbard"
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,1,0,0,0,0,0,0,0,0
"2020-03-21","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",0,0,0,0,0,1,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",0,1,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",0,0,0,1,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,1,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",0,1,1,0,0,0,0,0,0,0
"2020-03-22","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",0,0,0,0,0,1,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",0,0,0,1,0,0,0,0,0,0
"2020-03-23","Breitbart",0,1,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",0,0,0,1,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,1,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-22","Breitbart",0,1,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,1,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,1,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,1,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,1,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",0,0,1,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",0,1,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-23","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,1,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",0,1,1,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",0,0,1,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",0,0,1,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,1,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,1,1,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,1,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,1,0,0,0,0,0,0,0
"2020-03-24","Breitbart",0,0,1,0,0,0,0,0,0,0
"2020-03-24","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",0,1,1,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",0,0,1,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,1,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,1,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",0,0,0,0,0,1,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",0,1,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",0,0,0,1,0,0,1,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,1,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",0,1,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-25","Breitbart",1,0,1,0,0,0,0,0,0,0
"2020-03-26","Breitbart",1,0,0,0,0,0,0,0,0,0
"2020-03-07","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-07","Fox",1,1,1,0,0,0,0,0,0,1
"2020-03-04","Fox",1,1,1,1,1,1,1,0,0,0
"2020-02-28","Fox",1,0,0,0,0,0,0,0,0,0
"2020-02-28","Fox",0,1,0,0,0,0,0,0,0,0
"2020-02-27","Fox",1,1,1,1,1,1,1,0,1,1
"2020-03-07","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-06","Fox",0,1,1,0,0,1,0,0,0,1
"2020-03-05","Fox",1,1,1,1,1,1,1,0,0,0
"2020-03-04","Fox",1,1,1,1,0,1,0,0,0,0
"2020-03-08","Fox",1,1,1,0,0,0,0,0,0,1
"2020-03-08","Fox",1,0,1,0,0,0,0,0,0,0
"2020-03-09","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-09","Fox",1,0,1,0,0,0,0,0,0,0
"2020-03-08","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-08","Fox",1,0,1,0,0,0,0,0,0,0
"2020-03-08","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-08","Fox",1,1,1,0,0,0,0,0,0,1
"2020-03-08","Fox",1,1,1,0,1,1,1,0,0,1
"2020-03-08","Fox",1,0,0,0,0,0,0,0,0,0
"2020-02-16","Fox",1,0,1,0,0,0,0,0,0,0
"2020-03-09","Fox",1,1,1,1,1,1,1,0,0,0
"2020-03-09","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-09","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-09","Fox",1,1,1,0,1,0,0,0,0,0
"2020-03-09","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-09","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-09","Fox",1,1,1,0,0,1,0,0,0,0
"2020-03-09","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-09","Fox",1,1,1,1,1,1,1,0,0,0
"2020-03-09","Fox",1,1,1,0,1,0,0,0,0,0
"2020-03-09","Fox",1,1,1,0,0,1,0,0,0,0
"2020-03-10","Fox",1,1,1,1,1,1,1,1,1,0
"2020-03-10","Fox",0,1,0,0,0,0,0,0,0,0
"2020-03-10","Fox",0,1,1,1,1,1,1,0,0,1
"2020-03-10","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-10","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-10","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-09","Fox",1,1,1,1,1,1,1,0,0,0
"2020-03-10","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-10","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-10","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-10","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-10","Fox",1,1,1,0,0,1,0,0,0,0
"2020-03-10","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-12","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-12","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-12","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-12","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-12","Fox",1,1,1,1,0,1,0,0,0,0
"2020-03-11","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-12","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-12","Fox",1,1,1,0,0,1,0,0,0,0
"2020-03-12","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-12","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-12","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-12","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-12","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-12","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-12","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-11","Fox",1,1,1,1,0,0,0,0,0,0
"2020-03-10","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,1,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,1,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-13","Fox",1,1,0,0,0,0,0,0,0,0
"2020-03-13","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,1,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,1,0,0,0,0,0,0,0
"2020-03-13","Fox",1,1,1,0,1,0,0,0,0,0
"2020-03-12","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-13","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,0,0,0,0,0,0,0,0
"2020-02-28","Fox",0,1,0,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-13","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-12","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-11","Fox",1,1,1,1,0,0,0,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,1,0,0
"2020-03-14","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-15","Fox",1,1,1,1,1,0,1,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-14","Fox",0,1,1,0,0,1,0,0,0,1
"2020-03-14","Fox",1,0,1,0,0,0,0,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,1,0,0
"2020-03-14","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-15","Fox",1,1,1,1,1,0,1,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-14","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-14","Fox",0,1,1,0,0,1,0,0,0,1
"2020-03-10","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-14","Fox",1,0,1,0,0,0,0,0,0,0
"2020-03-13","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-15","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-15","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-15","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-15","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",0,1,1,1,0,0,0,0,0,0
"2020-03-16","Fox",1,1,1,0,0,0,0,0,0,1
"2020-03-16","Fox",0,1,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-15","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",0,0,0,0,0,0,0,1,0,0
"2020-03-16","Fox",1,1,1,1,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-16","Fox",1,1,1,1,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,1,0,0,0,0,0,0
"2020-03-16","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-16","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-16","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-16","Fox",1,1,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,1,0,0,0,0
"2020-03-17","Fox",1,0,0,1,0,0,0,1,0,1
"2020-03-16","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-16","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-12","Fox",1,1,1,1,0,1,0,0,0,0
"2020-03-16","Fox",1,1,0,0,0,0,0,0,0,0
"2020-03-17","Fox",0,1,0,0,0,0,0,0,0,0
"2020-03-17","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-16","Fox",1,1,0,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-17","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-17","Fox",1,1,1,0,0,0,1,0,0,0
"2020-03-17","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,1
"2020-03-17","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",0,1,0,0,0,0,0,0,0,0
"2020-03-17","Fox",1,1,1,1,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-17","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,1,0,0,0,0
"2020-03-17","Fox",1,1,1,0,0,0,0,0,0,1
"2020-03-17","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-17","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-17","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-18","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,1,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-18","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-18","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",0,1,0,0,0,0,0,0,0,1
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-18","Fox",0,1,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,1,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",0,1,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,1,1,0,0,0,0,1,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",0,1,1,0,1,1,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,1,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-18","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-18","Fox",1,1,1,0,0,0,0,0,0,0
"2020-03-18","Fox",0,1,1,0,0,0,0,0,0,0
"2020-03-19","Fox",1,1,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,1
"2020-03-18","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",0,1,1,1,1,1,1,1,0,1
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,1,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,1,1,1,1,1,1,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
"2020-03-19","Fox",1,0,0,0,0,0,0,0,0,0
